date,bidclose,tickqty
2017-10-06 21:00:00,1.30639,290377
2017-10-08 21:00:00,1.30928,567
2017-10-09 21:00:00,1.31409,167648
2017-10-10 21:00:00,1.32023,222940
2017-10-11 21:00:00,1.32222,226617
2017-10-12 21:00:00,1.32586,326042
2017-10-13 21:00:00,1.32781,321729
2017-10-15 21:00:00,1.33039,225
2017-10-16 21:00:00,1.32496,231480
2017-10-17 21:00:00,1.31883,297564
2017-10-18 21:00:00,1.32045,273625
2017-10-19 21:00:00,1.31553,309413
2017-10-20 21:00:00,1.31853,319287
2017-10-22 21:00:00,1.31802,98
2017-10-23 21:00:00,1.31968,253116
2017-10-24 21:00:00,1.313,277901
2017-10-25 21:00:00,1.32553,367563
2017-10-26 21:00:00,1.31584,340903
2017-10-27 21:00:00,1.31238,334812
2017-10-29 21:00:00,1.31178,4
2017-10-30 21:00:00,1.32071,254644
2017-10-31 21:00:00,1.32819,262472
2017-11-01 21:00:00,1.3243,303314
2017-11-02 21:00:00,1.30576,394853
2017-11-03 22:00:00,1.30756,275160
2017-11-05 22:00:00,1.30669,216
2017-11-06 22:00:00,1.31693,239936
2017-11-07 22:00:00,1.31644,258490
2017-11-08 22:00:00,1.31115,237477
2017-11-09 22:00:00,1.31439,311996
2017-11-10 22:00:00,1.31895,275721
2017-11-12 22:00:00,1.31598,454
2017-11-13 22:00:00,1.31143,256367
2017-11-14 22:00:00,1.3165,274351
2017-11-15 22:00:00,1.31686,375144
2017-11-16 22:00:00,1.31929,316645
2017-11-17 22:00:00,1.32138,333494
2017-11-19 22:00:00,1.32158,43
2017-11-20 22:00:00,1.32321,319383
2017-11-21 22:00:00,1.32373,276329
2017-11-22 22:00:00,1.33225,268012
2017-11-23 22:00:00,1.33055,166520
2017-11-24 22:00:00,1.33381,227450
2017-11-26 22:00:00,1.33201,155
2017-11-27 22:00:00,1.3316,266610
2017-11-28 22:00:00,1.33371,413045
2017-11-29 22:00:00,1.34088,387751
2017-11-30 22:00:00,1.35251,414849
2017-12-01 22:00:00,1.34719,476651
2017-12-03 22:00:00,1.34332,173
2017-12-04 22:00:00,1.34788,369286
2017-12-05 22:00:00,1.34416,316586
2017-12-06 22:00:00,1.33897,289054
2017-12-07 22:00:00,1.34716,306501
2017-12-08 22:00:00,1.33811,352382
2017-12-10 22:00:00,1.33786,22
2017-12-11 22:00:00,1.33367,241651
2017-12-12 22:00:00,1.33173,271464
2017-12-13 22:00:00,1.3417,310109
2017-12-14 22:00:00,1.34284,359016
2017-12-15 22:00:00,1.33172,321539
2017-12-17 22:00:00,1.33109,182
2017-12-18 22:00:00,1.33823,266033
2017-12-19 22:00:00,1.33835,298832
2017-12-20 22:00:00,1.33746,255054
2017-12-21 22:00:00,1.33851,260107
2017-12-22 22:00:00,1.33577,245538
2017-12-26 22:00:00,1.33739,124175
2017-12-27 22:00:00,1.33952,225181
2017-12-28 22:00:00,1.34395,216003
2017-12-29 22:00:00,1.35032,238514
2018-01-01 22:00:00,1.35072,2
2018-01-02 22:00:00,1.35895,263593
2018-01-03 22:00:00,1.35114,262857
2018-01-04 22:00:00,1.35482,261204
2018-01-05 22:00:00,1.35634,277149
2018-01-07 22:00:00,1.35557,108
2018-01-08 22:00:00,1.35646,227125
2018-01-09 22:00:00,1.35402,243629
2018-01-10 22:00:00,1.35042,350054
2018-01-11 22:00:00,1.3534,328522
2018-01-12 22:00:00,1.37267,387722
2018-01-14 22:00:00,1.37273,147
2018-01-15 22:00:00,1.37895,281046
2018-01-16 22:00:00,1.37911,303171
2018-01-17 22:00:00,1.38267,387815
2018-01-18 22:00:00,1.38929,346456
2018-01-19 22:00:00,1.38483,368159
2018-01-21 22:00:00,1.389,204
2018-01-22 22:00:00,1.39846,284498
2018-01-23 22:00:00,1.39955,339525
2018-01-24 22:00:00,1.42342,450635
2018-01-25 22:00:00,1.4138,692302
2018-01-26 22:00:00,1.41624,541598
2018-01-28 22:00:00,1.41355,56
2018-01-29 22:00:00,1.40733,407440
2018-01-30 22:00:00,1.41438,438132
2018-01-31 22:00:00,1.41879,533875
2018-02-01 22:00:00,1.42595,436576
2018-02-02 22:00:00,1.41192,459011
2018-02-04 22:00:00,1.40999,363
2018-02-05 22:00:00,1.39566,517488
2018-02-06 22:00:00,1.39446,605786
2018-02-07 22:00:00,1.38782,425265
2018-02-08 22:00:00,1.39112,628762
2018-02-09 22:00:00,1.38237,560761
2018-02-11 22:00:00,1.38102,65
2018-02-12 22:00:00,1.38349,351797
2018-02-13 22:00:00,1.389,356109
2018-02-14 22:00:00,1.39973,466083
2018-02-15 22:00:00,1.40993,426198
2018-02-16 22:00:00,1.40327,384491
2018-02-18 22:00:00,1.40137,66
2018-02-19 22:00:00,1.39948,224024
2018-02-20 22:00:00,1.39925,349013
2018-02-21 22:00:00,1.39165,449872
2018-02-22 22:00:00,1.39509,369512
2018-02-23 22:00:00,1.39692,315585
2018-02-25 22:00:00,1.39853,355
2018-02-26 22:00:00,1.39654,306833
2018-02-27 22:00:00,1.39043,393485
2018-02-28 22:00:00,1.37593,377407
2018-03-01 22:00:00,1.37748,300786
2018-03-02 22:00:00,1.37995,289091
2018-03-04 22:00:00,1.37987,419
2018-03-05 22:00:00,1.38481,319845
2018-03-06 22:00:00,1.38851,305963
2018-03-07 22:00:00,1.38946,326001
2018-03-08 22:00:00,1.38064,336439
2018-03-09 21:00:00,1.38489,294485
2018-03-11 21:00:00,1.38507,37
2018-03-12 21:00:00,1.39042,186586
2018-03-13 21:00:00,1.39584,252253
2018-03-14 21:00:00,1.39605,230443
2018-03-15 21:00:00,1.39356,255046
2018-03-16 21:00:00,1.39445,281249
2018-03-18 21:00:00,1.39353,94
2018-03-19 21:00:00,1.40235,390596
2018-03-20 21:00:00,1.39971,325419
2018-03-21 21:00:00,1.41396,423052
2018-03-22 21:00:00,1.40964,427289
2018-03-23 21:00:00,1.41307,386969
2018-03-25 21:00:00,1.41322,74
2018-03-26 21:00:00,1.42268,294720
2018-03-27 21:00:00,1.41564,359225
2018-03-28 21:00:00,1.40764,376736
2018-03-29 21:00:00,1.40182,327588
2018-03-30 21:00:00,1.40258,132489
2018-04-01 21:00:00,1.40291,19
2018-04-02 21:00:00,1.40438,193110
2018-04-03 21:00:00,1.40541,315155
2018-04-04 21:00:00,1.40761,346238
2018-04-05 21:00:00,1.40021,311060
2018-04-06 21:00:00,1.40868,388368
2018-04-08 21:00:00,1.40889,203
2018-04-09 21:00:00,1.41285,328268
2018-04-10 21:00:00,1.41732,368325
2018-04-11 21:00:00,1.41739,335358
2018-04-12 21:00:00,1.42268,383391
2018-04-13 21:00:00,1.42357,290051
2018-04-16 21:00:00,1.43353,292168
2018-04-17 21:00:00,1.42851,306922
2018-04-18 21:00:00,1.42006,333055
2018-04-19 21:00:00,1.40803,378630
2018-04-20 21:00:00,1.40015,346350
2018-04-22 21:00:00,1.39995,162
2018-04-23 21:00:00,1.39396,305448
2018-04-24 21:00:00,1.39755,300754
2018-04-25 21:00:00,1.39277,277989
2018-04-26 21:00:00,1.39125,385905
2018-04-27 21:00:00,1.3775,353418
2018-04-29 21:00:00,1.37697,219
2018-04-30 21:00:00,1.3755,319133
2018-05-01 21:00:00,1.36131,307481
2018-05-02 21:00:00,1.35708,441710
2018-05-03 21:00:00,1.35722,415265
2018-05-04 21:00:00,1.35256,346339
2018-05-06 21:00:00,1.35323,195
2018-05-07 21:00:00,1.35554,272438
2018-05-08 21:00:00,1.35458,387819
2018-05-09 21:00:00,1.35445,373387
2018-05-10 21:00:00,1.35158,511981
2018-05-11 21:00:00,1.3538,329554
2018-05-13 21:00:00,1.35422,15
2018-05-14 21:00:00,1.35551,273022
2018-05-15 21:00:00,1.35025,379081
2018-05-16 21:00:00,1.34851,424064
2018-05-17 21:00:00,1.35145,387408
2018-05-18 21:00:00,1.34571,297087
2018-05-20 21:00:00,1.346,108
2018-05-21 21:00:00,1.34197,314568
2018-05-22 21:00:00,1.34277,343485
2018-05-23 21:00:00,1.33433,446576
2018-05-24 21:00:00,1.33783,421368
2018-05-25 21:00:00,1.32938,380888
2018-05-27 21:00:00,1.33111,424
2018-05-28 21:00:00,1.33078,266860
2018-05-29 21:00:00,1.32488,528633
2018-05-30 21:00:00,1.3284,460777
2018-05-31 21:00:00,1.32928,457444
2018-06-01 21:00:00,1.33419,435943
2018-06-03 21:00:00,1.33402,9
2018-06-04 21:00:00,1.33137,361398
2018-06-05 21:00:00,1.33938,396918
2018-06-06 21:00:00,1.34112,373181
2018-06-07 21:00:00,1.3422,411066
2018-06-08 21:00:00,1.34083,375270
2018-06-10 21:00:00,1.34093,23
2018-06-11 21:00:00,1.33733,274921
2018-06-12 21:00:00,1.33715,351232
2018-06-13 21:00:00,1.33745,359999
2018-06-14 21:00:00,1.32581,464106
2018-06-15 21:00:00,1.32747,384693
2018-06-17 21:00:00,1.32607,33
2018-06-18 21:00:00,1.32449,272705
2018-06-19 21:00:00,1.31728,389566
2018-06-20 21:00:00,1.31681,323814
2018-06-21 21:00:00,1.32375,448890
2018-06-22 21:00:00,1.32577,359040
2018-06-24 21:00:00,1.32497,79
2018-06-25 21:00:00,1.32758,306036
2018-06-26 21:00:00,1.32177,325850
2018-06-27 21:00:00,1.31106,392751
2018-06-28 21:00:00,1.30762,419832
2018-06-29 21:00:00,1.32028,445965
2018-07-01 21:00:00,1.31827,620
2018-07-02 21:00:00,1.31418,334830
2018-07-03 21:00:00,1.31891,323376
2018-07-04 21:00:00,1.32261,244795
2018-07-05 21:00:00,1.32202,361828
2018-07-06 21:00:00,1.32853,285534
2018-07-08 21:00:00,1.33174,1145
2018-07-09 21:00:00,1.32557,401436
2018-07-10 21:00:00,1.32735,322147
2018-07-11 21:00:00,1.32027,382639
2018-07-12 21:00:00,1.3204,306598
2018-07-13 21:00:00,1.32331,326216
2018-07-15 21:00:00,1.32267,160
2018-07-16 21:00:00,1.32342,255206
2018-07-17 21:00:00,1.31141,349594
2018-07-18 21:00:00,1.30684,332745
2018-07-19 21:00:00,1.30137,400912
